date,pm25,pm10,no,no2,so2,co,ozone,xylene,temp,humidity,wind_speed,wind_direction,rainfall,total_rf,solar_radiation,vws,AQI
2020-07-13,27.02,77.34,15.5,48.05,7.57,0.68,23.22,0.38,27.55,74.66,1.91,226.96,0.2,17,129.21,0,77.34
2020-07-14,29.89,83.7,11.18,47.5,8.06,0.69,23.4,0.4,25.94,80.06,2,222.6,0.32,28,103.6,-0.01,83.70
2020-07-15,28.04,70.31,11.37,42.76,7.05,0.72,17.41,0.42,25.3,81.4,1.98,219.65,0.02,1.5,53.99,-0.02,70.31
2020-07-16,21.36,62.82,12.21,42.57,12.15,0.74,18.33,0.41,26.69,76.89,2.95,214.94,0,0,105.59,-0.03,62.82
2020-07-17,24.48,70.58,12.03,42.07,6.31,0.88,20.5,0.53,26.79,79.21,2.19,218.12,0,0,69.96,-0.02,70.58
2020-07-18,19.41,61.97,4.78,32.38,6.71,0.56,27.4,0.33,29.03,76.47,2.35,198.69,0,0,189.8,-0.05,61.97
2020-07-19,25.99,86.09,4.17,34.21,9.24,0.66,26.79,0.38,29.52,74.45,2.49,206.03,0,0,184.36,-0.03,86.09
2020-07-20,30.73,88.76,3.89,37.04,3.66,0.73,28.91,0.42,29.05,77.34,2.83,200.65,0.03,2.5,131.55,-0.06,88.76
2020-07-21,17.82,55.12,5.66,30.92,6.97,0.6,21.78,0.35,28.62,77.56,2.93,207.05,0.07,6.5,152.06,-0.04,55.12
2020-07-22,18.35,66.33,11.72,34.52,10.41,0.7,21.21,0.39,29.02,76.21,2.8,216,0,0,115.68,-0.03,66.33
2020-07-23,26.52,65.07,14.5,41.6,9.2,0.74,18.96,0.43,27.54,78,2.14,237.66,0,0,61.48,0,65.07
2020-07-24,28.57,77.3,14.68,38.97,12.22,1.63,19.29,0.92,26.68,76.61,1.46,239.17,0.21,19,70.88,0,81.50
2020-07-25,32.8,96.64,18.86,21.6,5.83,0.66,30.17,0.39,28.5,77.11,1.47,183.7,0,0,181.75,-0.01,96.64
2020-07-26,21.96,57.49,3.13,20.49,7.47,0.55,34.29,0.31,29.79,75.47,1.97,195.31,0,0,191.53,-0.02,57.49
2020-07-27,32.59,93.98,5.85,26.53,8.43,0.68,40.51,0.39,30.11,73.35,1.49,211.91,0,0,156.66,0,93.98
2020-07-28,30.31,85.13,9.17,17.42,6.86,0.35,45.39,0.16,30.1,74.86,1.2,157.19,0.03,2.5,178.87,0.02,85.13
2020-07-29,24.17,57.24,5.27,18.37,7.56,0.22,33.69,0.24,28.64,76.15,1.55,159.64,0.01,0.5,181.25,0.02,57.24
2020-07-30,17.61,51.35,10.35,14.38,8.2,0.38,23.29,0.49,29.43,73.93,1.54,171.75,0.01,0.5,162.31,0.02,51.35
2020-07-31,20.98,62.44,9.14,18.37,9.11,0.33,24.5,0.46,29.81,73.74,2.14,199.88,0,0,177.22,-0.03,62.44
2020-08-01,32.26,76.18,2.13,24.47,7.32,0.43,29.97,0.5,29.03,76.71,1.98,221.89,0,0,71.84,-0.04,76.18
2020-08-02,22.19,58.77,4.47,25.21,9.94,0.37,32.48,0.47,29.47,73.07,2.03,225.19,0,0,157.91,0,58.77
2020-08-03,22.53,50.92,3.48,25.02,9.67,0.47,32.59,0.54,29.7,71.63,2.32,239.36,0,0,102.55,-0.01,50.92
2020-08-04,17.67,44.26,5.04,26.18,10.4,0.4,21.83,0.36,27.29,74.14,3.13,246.05,0,0,87.78,-0.03,44.26
2020-08-05,17.17,48.49,7,25.57,9.82,0.4,19.36,0.19,25.43,79.04,3.59,218.23,0.02,2,64.61,-0.09,48.49
2020-08-06,21.81,76.86,3.54,22.13,9.03,0.43,26.01,0.21,27.81,75.59,3.38,207.88,0,0,88.45,-0.1,76.86
2020-08-07,31.95,96.03,7.37,28.97,9.69,0.34,19.77,0.16,28.2,79.41,2,220.99,0,0,39.28,-0.03,96.03
2020-08-08,21.94,59.15,3.48,22.63,6.2,0.32,24.87,3.67,31.29,67.55,2.6,249.46,0,0,150.25,0.08,59.15
2020-08-09,28.3,77.38,6.44,23.63,13.61,0.31,28.43,0.12,27.89,72.84,1.62,221.21,0,0,72.59,0,77.38
2020-08-10,24.51,67.56,5.39,24.7,7.1,0.3,21.12,0.13,27.23,74.11,2.74,230.91,0,0,108.54,-0.04,67.56
2020-08-11,24.37,83.8,2.59,24.52,7.58,0.37,30.36,0.16,28.51,70.61,2.95,221.76,0,0,144.87,-0.06,83.80
2020-08-12,24.26,51.58,4.65,23.92,9.6,0.36,20.19,0.16,26.3,77.54,3.15,242.29,0,0,65.09,0,51.58
2020-08-13,21.95,41.62,9.03,23.53,9,0.41,17.88,0.21,23.5,84.75,2.23,246.13,0.12,11,47.75,0,41.62
2020-08-14,19.3,35.61,11.84,26.57,14.31,0.27,15.94,0.11,21.54,87.23,2.21,230.82,0.4,33,25.63,-0.02,35.61
2020-08-15,17.26,33.35,7.63,22.4,10.63,0.33,16.65,0.15,21.01,86.19,3.58,216.92,0.07,6.5,41.76,-0.05,33.35
2020-08-16,17.43,50.83,6.94,23.95,13.32,0.33,19.48,0.14,24.41,80.06,3.46,215.13,0.01,0.5,85.11,-0.03,50.83
2020-08-17,21.38,75.06,3.81,25.16,8.9,0.32,24.45,0.14,26.41,76.4,3.37,210.34,0.01,0.5,116,-0.03,75.06
2020-08-18,28.91,92.58,12.9,32.47,11.37,0.34,21.93,0.15,27.16,77.37,2.35,217.84,0.01,1,85.71,-0.02,92.58
2020-08-19,20.69,61.56,13.73,31.25,17.84,0.33,18.17,0.57,27.04,74.92,2.48,243.84,0.01,0.5,87.1,0,61.56
2020-08-20,18.91,61.3,11.39,27.08,13.2,0.3,17.55,0.72,24.7,78.76,3.57,220.83,0.01,0.5,72.17,-0.02,61.30
2020-08-21,20.04,56.74,4.4,24.05,9.15,0.23,23.67,0.43,26.02,77.39,3.63,211.14,0.05,4,102.49,-0.06,56.74
2020-08-22,27.05,73.49,7.18,28.54,11.49,0.29,21.57,0.55,25.47,82.52,2.6,213.97,0.09,8.5,74.63,-0.05,73.49
2020-08-23,32.79,80.89,3.89,28.26,14.38,0.3,29.06,0.56,27.67,77.44,2.92,212.98,0,0,143.69,-0.03,80.89
2020-08-24,34.47,89.4,10.47,34.88,10.7,0.36,26.26,1.69,28.17,78.7,2.03,225.11,0.01,0.5,140.52,-0.02,89.40
2020-08-25,35.77,86.3,16,34.58,7.75,0.37,25.3,1.83,27.99,78.69,1.84,230.44,0.07,6,94.8,0,86.30
2020-08-26,56.83,106.97,21.84,34.88,7.57,0.41,20.11,2.27,26.78,78.39,1.16,232.09,0,0,70.45,0,104.65
2020-08-27,46.51,73.7,5.35,26.69,10.11,0.35,21.79,1.01,27.39,75.42,2.56,237,0,0,110.42,-0.01,77.52
2020-08-28,46.51,93.26,5.29,26.58,15.91,0.28,39.4,2.22,27.68,75.85,3.1,212.18,0,0,165.83,-0.05,93.26
2020-08-29,46.51,81.38,2.82,31.02,13.29,0.35,46.61,1.94,28.69,76.62,2.97,204.27,0,0,173.76,-0.04,81.38
2020-08-30,46.51,108.56,4.12,44.8,15.98,0.34,41.07,1.64,29.46,75.76,2.34,207.15,0,0,162.91,-0.04,105.71
2020-08-31,46.51,110.28,6.03,44.98,11.58,0.35,43.04,1.73,29.77,77.51,1.91,207.89,0,0,150.6,0,106.85
2020-09-01,35.47,93.41,29.38,44.55,11.68,0.46,37.21,3.17,28.14,76.23,1.41,205.87,0.14,13,130.33,0,93.41
2020-09-02,23.11,52.37,10.78,19.33,8.66,0.38,36.63,2.48,26.82,78.93,1.24,173.35,0.35,30.5,113.99,0.02,52.37
2020-09-03,28.46,64.28,25.87,28.9,5.76,0.42,34.32,1.12,27.88,78.27,1.11,139.68,0,0,168.1,0.02,64.28
2020-09-04,20.05,60.87,30.98,18.57,7.82,0.35,18.48,0.79,29.13,74.56,1.37,169.77,0.01,0.5,179.26,0.02,60.87
2020-09-05,21.5,69.44,1.08,22.09,8.22,0.31,21.29,1.55,29.23,75.2,1.68,193.2,0,0,170.27,0,69.44
2020-09-06,17.67,52.39,1.06,19.78,8.35,0.32,17.33,0.92,29.32,75.38,1.98,198.67,0.01,1,162.9,0,52.39
2020-09-07,17.51,53.07,1.1,25.12,9.45,0.36,20.3,1.11,29.87,73.83,2.01,202.63,0,0,179.3,0,53.07
2020-09-08,15,46.38,0.98,22.08,9.47,0.4,18.82,0.96,29.99,72.52,2.11,198.01,0,0,183.01,0,46.38
2020-09-09,20.09,50.81,1.25,25.35,8.12,0.27,16.84,1.03,29.94,72.51,1.93,202.91,0,0,185.78,0,50.81
2020-09-10,23.64,64.73,0.89,33.18,9.41,0.27,23.17,1.37,29.54,73.32,1.87,213.92,0,0,133.19,0,64.73
2020-09-11,29.44,81.36,1.05,38.51,8.72,0.34,33.43,1.08,29.45,73.57,1.8,197.34,0,0,181.59,0,81.36
2020-09-12,24.04,65.78,0.98,27.08,5.67,0.3,28.68,1.05,29.14,74.39,2.39,148.54,0.01,0.5,160.8,0,65.78
2020-09-13,12.4,31.84,0.8,17.53,7.36,0.31,30.11,0.62,27.32,78.3,2.75,161.63,0.01,1,120.78,0,31.84
2020-09-14,11.32,28.81,0.74,12.88,8.8,0.38,35.72,0.51,28.25,77.27,2.37,100.98,0.03,2.5,141.36,0,35.72
2020-09-15,9.64,26.19,1.15,12.23,9.14,0.31,41.08,0.37,28.92,76.09,1.82,119.38,0.03,2.5,155.45,0,41.08
2020-09-16,22.13,41.99,1.74,28.74,6.59,0.35,30.99,0.69,27.94,78.53,1.99,192.68,0.14,12.5,139.67,0,41.99
2020-09-17,27.22,71.46,1.62,37.27,8.81,0.4,28.66,0.88,28.27,77.83,1.9,213.63,0,0,127.39,0,71.46
2020-09-18,34.43,74.41,1.88,31.73,8.36,0.49,40.1,0.8,29.22,74.89,1.88,208.62,0,0,157.38,0,74.41
2020-09-19,24.42,71.66,1.89,28.97,9.69,0.36,29.56,1.26,29.3,73.49,1.89,187.81,0,0,155.86,0,71.66
2020-09-20,28.58,87.73,1.69,35.58,6.14,0.33,23.72,2.37,26.94,78.05,1.46,213.85,0.03,2.5,92.01,0,87.73
2020-09-21,27.36,53.64,2,37.82,6.78,0.37,19.25,1.46,24.98,81.8,2.62,242.1,0.04,3.5,46.87,0,53.64
2020-09-22,22.84,71.64,1.91,38.32,9.37,0.36,18.88,1.2,26.52,76.5,3.16,222.42,0,0,88.19,0,71.64
2020-09-23,24.13,81.91,1.66,38.98,10.11,0.38,26.38,1.17,27.14,78.26,2.53,213.27,0.28,19.5,122.73,0,81.91
2020-09-24,28.04,92.14,1.45,32.23,5.94,0.38,27.1,0.71,28.37,77.12,2.86,206.25,0,0,130.6,0,92.14
2020-09-25,40.29,105.13,6.28,31.13,4.7,0.38,21.71,1.8,27.27,78.79,2.58,213.22,0,0,55.5,0,103.42
2020-09-26,33.45,85.11,21.45,37.24,4.56,0.44,21.15,0.69,26.02,80.16,1.4,220.69,0.02,1.5,67.71,0,85.11
2020-09-27,50.29,134.43,28.69,44.51,6.46,0.4,38.13,1.68,28.01,76.23,1.17,199.34,0,0,117.26,0,122.95
2020-09-28,67.7,180.73,40.79,56.92,5.28,0.34,44.05,2.36,28.92,72.51,1.22,193.99,0,0,141.47,0,153.82
2020-09-29,90.54,212.85,28.07,65.56,9.94,0.32,67.56,2.8,28.41,74.49,0.99,197.92,0,0,101.89,0,201.80
2020-09-30,44.68,84.36,19.43,46.35,6.49,0.4,30.76,2.1,24.65,81.1,1.36,225.23,0.73,64,63.61,0,84.36
2020-10-01,39.48,88.15,36.89,42.13,3.68,0.42,21.4,3.82,25.62,76.83,1.23,247.15,0,0,56.89,0,88.15
2020-10-02,55.24,176.98,26.34,25.73,6.59,0.4,49.23,3.02,27.08,71.73,0.95,165.22,0,0,93.86,0,151.32
2020-10-03,65.7,141.9,15.46,22.86,5.7,0.39,51.32,2.22,27.97,72.49,1.11,163.8,0,0,103.96,0,127.93
2020-10-04,49.61,172.11,27.12,22.49,10.68,0.27,26.93,3.06,25.54,80.8,1.16,201.5,0.05,4,78.42,0,148.07
2020-10-05,26.73,63.02,14.95,12.94,4.64,0.2,29.11,1.96,26.41,78.69,1.49,176.86,0.01,0.5,116.33,0,63.02
2020-10-06,23.62,50.85,12.72,13.78,3.75,0.33,28.39,1.53,26.22,80.13,1.32,186.51,0.25,22.5,102.3,0,50.85
2020-10-07,36.08,83.27,17.12,15.66,4.51,0.33,36.21,1.34,27.16,78.84,1.46,161.63,0.24,21,138.93,0,83.27
2020-10-08,41.51,84.37,14.65,27.36,7.3,0.33,38.65,0.72,28.19,76.96,1.22,157.41,0.03,2.5,129.75,0,84.37
2020-10-09,45.37,103.11,29.14,40.06,6.71,0.29,29.48,1.45,27.7,77.96,1.11,194.55,0.05,4,145,0,102.07
2020-10-10,83.63,207.73,59.51,41.7,7.62,0.41,20.99,2,26.93,80.1,0.42,234.02,0,0,76.02,0,178.77
2020-10-11,10.18,26.29,5.3,15.46,6.18,0.18,18.1,0.56,25.02,81.05,2.77,165.14,2.45,54,7.95,0,26.29
2020-10-12,11.24,17.39,9.01,19.04,8.88,0.29,20.27,0.1,23.03,83.48,4.43,255.32,0.81,74,24.64,0,23.80
2020-10-13,14.45,28.84,19.27,29.8,15.61,0.75,16.96,0.62,26.35,79.59,1.83,143.47,0.34,11.5,34.56,0,37.50
2020-10-14,16.11,34.81,14.79,29.58,7.18,1.02,23.13,0.03,25.73,81.33,1.33,158.26,0.02,1.5,94.59,0,51.00
2020-10-15,26.29,71.05,24.93,33.87,8.54,0.4,27,0.47,25.51,81.66,0.82,162.76,0,0,69.86,0,71.05
2020-10-16,29.14,65.93,36.89,32.42,5.02,0.18,21.39,0.2,26.3,80.54,1.06,192.02,0.11,9,113.28,0,65.93
2020-10-17,16.55,38.51,14.61,21.91,9.14,0.26,27.16,0.06,27.41,77.63,1.8,181.66,0,0,157.72,0,38.51
2020-10-18,17.19,35.89,8.03,24.17,7.26,0.33,30.51,1,29.08,74.24,1.83,211.26,0.01,0.5,118.14,0,35.89
2020-10-19,23.08,32.38,11.67,25.28,6.62,0.42,37.11,0.77,27.67,76.82,2.12,176.17,0.07,6,124.75,0,38.47
2020-10-20,10.58,34.7,12.39,19.81,9.06,0.35,25.99,0.02,27.78,74.75,1.9,194.89,0.01,1,148.29,0,34.70
2020-10-21,47.01,102.29,18.31,32.07,5.53,0.43,31.04,0.02,28.07,71.91,1.35,274.98,0,0,68.76,0,101.53
2020-10-22,90.06,185.52,32.16,60.74,4.39,0.42,27.7,0.03,26.51,78.31,0.84,212.34,0.01,0.5,49.41,0,200.20
2020-10-23,133.97,240.25,19.66,63.51,3.61,0.45,48.45,0.02,28.08,75.63,0.71,183.99,0,0,111.49,0,310.75
2020-10-24,179.98,239.62,32.67,71.47,6.22,0.6,49.98,0.03,28.1,75.7,0.6,179.24,0,0,111.67,0,346.14
2020-10-25,64.28,100.4,8.52,47.03,10.06,0.32,15.48,0.04,27.6,73.16,1.11,163.06,0,0,113.28,0,114.27
2020-10-26,52.75,80.12,2.25,40.35,11.85,0.51,22.83,0.12,27.79,69.11,1.51,203.15,0,0,125.74,0,87.92
2020-10-27,51.23,112.42,1.94,43.39,10.62,0.48,46.54,0.02,28.02,64.34,1.17,208.72,0,0,99.99,0,108.28
2020-10-28,45.75,123.84,3.26,47.36,11.52,0.57,46.64,0.04,28.5,55.92,1.51,222.01,0,0,112.78,0,115.89
2020-10-29,45.74,126.72,4.47,49.03,10.69,0.62,64.36,0.06,27.94,54.4,1.39,231.41,0,0,132.65,0,117.81
2020-10-30,65.31,184.04,9.46,67.6,9.14,0.41,62.56,0.14,27.67,55.4,1.38,202.82,0,0,135.27,0,156.03
2020-10-31,90.71,282.71,30.12,92.79,10.35,0.7,46.61,0.09,26.71,62.83,0.91,212.03,0,0,119.48,0,232.71
2020-11-01,89.89,244.88,15.77,62.85,10.24,0.35,58.89,0.06,28.08,65.73,0.92,162.64,0,0,134.62,0,199.63
2020-11-02,81.2,206.85,18.52,49.34,7.27,0.6,44.18,0.07,28.21,71.03,1.21,161.61,0,0,119.34,0,171.23
2020-11-03,51.22,102.06,3.77,23.57,13.12,0.63,52.13,0.07,28.36,71.56,1.87,146.72,0,0,111.91,0,101.37
2020-11-04,57.22,100.97,3.13,24.07,14.38,0.49,56.04,0.19,27.47,73.19,1.93,174.16,0.01,1,111.88,0,100.65
2020-11-05,82.28,148.05,1.78,20.59,11.49,0.5,72.11,0.04,27.03,74.29,2.28,174.82,0,0,118.73,0,174.27
2020-11-06,74.84,151.19,1.69,21.42,13.27,0.33,74.15,0.01,26.83,70.83,2.33,173.14,0,0,103.25,0,149.47
2020-11-07,76.82,156.42,1.64,24.23,14.1,0.46,92.51,0.24,26.48,68.57,2.07,153.06,0,0,102.81,0,156.07
2020-11-08,61.13,138.52,2.86,38.22,10.61,0.88,90.94,0.04,25.4,56.44,2.08,215.22,0,0,132.05,0,125.68
2020-11-09,66.09,147.89,3.23,46.09,8.62,0.85,80.03,0.03,24.28,55.46,1.79,184.65,0,0,140.95,0.01,131.93
2020-11-10,43.16,92.37,6.72,20.32,16.83,0.56,62.06,0.68,24.97,59.64,2.53,120.07,0,0,142.77,0.09,92.37
2020-11-11,13.04,27.56,11.24,19.45,9.17,0.68,22.14,4.89,21.28,81.57,2.68,101.46,0.18,14.5,27.78,0.08,34.00
2020-11-12,16.84,39.39,14.73,26.72,7.42,0.78,24.95,6.11,23.04,76.33,2.15,100.98,0.01,1,38,0.05,39.39
2020-11-13,20.33,62.51,10.75,21.59,9.49,0.59,48.98,2.64,26.17,60.3,2.12,91.98,0,0,124.24,0.06,62.51
2020-11-14,59.5,119.57,10.24,16.59,4.93,0.58,65.13,1.82,26.8,61.8,3,110.3,0,0,160.99,0.1,113.05
2020-11-15,53.58,94.85,10.26,12.99,8.59,0.58,73.79,1.15,26.08,67.04,3.1,108.27,0,0,118.53,0.11,94.85
2020-11-16,50.67,87.54,14.12,19.17,8.84,0.72,60.39,2.82,25.87,70.59,2.1,98.47,0,0,120.21,0.06,87.54
2020-11-17,70.49,110.57,18.3,18.82,5.99,0.83,68.53,3.05,25.7,71.92,1.56,89.44,0,0,142.86,0.04,134.97
2020-11-18,84.64,162.52,41.05,23.15,9.51,1.04,45.42,5.9,25.04,74.25,0.85,162.28,0,0,127.43,0.04,182.13
2020-11-19,64.46,139.81,45.28,22.5,9.2,0.94,28.64,6.49,24.98,75.28,1.07,200.39,0,0,136.67,0.03,126.54
2020-11-20,73.56,171.1,75.4,28.73,9.2,1.24,28.95,9.22,24.2,77.9,1.23,228.71,0,0,111.67,-0.01,147.40
2020-11-21,64.36,130.26,39.34,24.72,9.2,0.98,37.29,5.42,24.92,77.43,1.17,214.81,0,0,131.67,0.01,120.17
2020-11-22,61.77,109.37,34.73,15.26,10.63,0.8,43.2,24.05,25.65,74.41,1.78,145.56,0,0,111.47,0.07,106.25
2020-11-23,73.9,114.34,19.8,9.28,10.68,0.72,73.82,4.28,24.14,70.06,2.63,99,0,0,81.86,0.1,146.33
2020-11-24,59.71,108.66,20.04,9.38,10.09,0.72,83.85,2.97,22.85,63.25,2.83,102.47,0,0,102.62,0.1,105.77
2020-11-25,62.59,122.13,22.98,10.42,15.47,0.74,62.28,2.79,22.32,60.34,3.61,111.99,0,0,89.8,0.13,114.75
2020-11-26,33,56,18.33,12.6,18.4,0.48,20.83,3.97,15.64,80.8,2.8,194.8,0.1,0.5,26.2,0.06,56.00
2020-11-27,46.51,114.4,17.13,36.64,11.29,0.62,22.76,1.85,28.27,70.84,1.65,217.34,0.03,0,112.6,-0.06,109.60
2020-11-28,46.51,114.4,17.13,36.64,11.29,0.62,22.76,1.85,28.27,70.84,1.65,217.34,0.03,0,112.6,-0.06,109.60
2020-11-29,68.22,124.85,19.6,11.89,19.2,0.81,83.14,1.92,23.18,65.53,2.02,82.33,0,0,20.63,0.07,127.40
2020-11-30,63.92,137.39,41.33,22.75,18.3,1.07,64.29,6.22,22.21,65.17,1.55,145.73,0,0,127.74,0.06,124.93
2020-12-01,58.32,106.04,28.28,13.85,18.65,0.79,90.56,3.94,22.27,64.86,1.84,99.18,0,0,106.88,0.06,104.03
2020-12-02,55.98,108.57,28.74,11.8,12.48,0.77,93.62,3.96,22.23,65.3,1.96,106.88,0,0,120.18,0.06,105.71
2020-12-03,66.53,118.06,28.21,12.73,12.03,0.83,92.21,3.79,22.61,69.31,2.02,93.81,0,0,96,0.06,121.77
2020-12-04,71.11,113.85,15.66,24.29,16.38,0.79,74.92,3.73,23.35,70.62,2.13,91.53,0,0,119.53,0.06,137.03
2020-12-05,75.93,122.28,1.75,33.63,8.58,0.66,75.23,2.92,22.59,72.79,2.42,87.68,0,0,116.73,0.07,153.10
2020-12-06,57.19,96.63,1.48,28.57,10.79,0.71,71.71,2.01,23.02,67.1,2.54,97.35,0,0,121.98,0.09,96.63
2020-12-07,53.23,94.54,1.81,39.55,14.26,0.81,66.69,3.27,22.84,66.63,2.2,99.34,0,0,128.24,0.07,94.54
2020-12-08,60.31,135.59,30.75,76.59,12.47,1.18,50.08,7.73,21.85,67.83,1.29,142.23,0,0,119.29,0.04,123.73
2020-12-09,80.3,209.98,89.81,83.13,10.69,1.42,47.64,13.35,21.19,65.14,0.86,207.86,0,0,127.3,0.03,173.32
2020-12-10,111.58,290.27,125.65,35.88,15.16,1.62,52.51,10.43,20.68,68.08,0.9,190.99,0,0,114.24,0.03,271.93
2020-12-11,121.82,295.18,139.1,35.66,17.64,1.92,44.02,1.26,20.19,72.21,0.84,156.31,0,0,107.8,0.02,301.40
2020-12-12,107.45,238.01,118.12,32.81,14.93,1.77,60,1.75,21.11,67.43,0.82,190.3,0,0,123.53,0.01,258.17
2020-12-13,114.57,253.91,115.58,33.87,39.58,1.81,65.54,1.81,20.44,70.04,0.87,160.56,0,0,110.09,0.01,281.90
2020-12-14,105.44,215.97,85.37,24.71,12.49,1.49,54,1.65,21.65,69.56,1.08,149.2,0,0,111.02,0.04,251.47
2020-12-15,91.28,143.99,33.38,10.23,9.22,1.05,54.05,1.24,22.67,74.46,2.22,90.31,0,0,93.16,0.07,204.27
2020-12-16,66.76,116.95,31.64,11.64,8.12,1.03,53.34,1.08,22.64,73.56,2.17,93.31,0,0,103.63,0.07,122.53
2020-12-17,76.81,128.2,31.17,9.69,8.22,1.05,70.18,1.1,22.82,73.62,2.15,95.52,0,0,102.48,0.07,156.03
2020-12-18,91.56,145.3,35.68,7.48,11.26,1.23,68.4,1.26,22.91,75.06,2.08,111.18,0,0,94.77,0.05,205.20
2020-12-19,85.24,146.16,38.23,6.98,20.32,1.39,66.02,1.41,22.15,70.34,2.37,96.73,0,0,104.1,0.08,184.13
2020-12-20,79.78,150.59,54.75,9.66,18.66,1.52,77.92,2.03,20.16,63.73,1.93,115,0,0,113.75,0.07,165.93
2020-12-21,97.94,246.14,107.44,17.07,13.95,1.78,56.27,2.33,18.81,62.77,1.3,179.21,0,0,125.3,0.05,226.47
2020-12-22,109.32,297.99,137.04,20.66,8.16,1.73,57.19,2.21,18.3,62.42,1.09,158.44,0,0,110.38,0.05,264.40
2020-12-23,107.28,256.78,115.12,18.47,13.17,1.59,65.35,1.59,18.16,62.78,1.22,176.02,0,0,116.02,0.04,257.60
2020-12-24,121.51,288.2,113.13,17.83,8.84,1.73,75.43,1.74,18.31,66.99,1.31,180.41,0,0,111.29,0.05,301.16
2020-12-25,159.33,304.86,95.42,15.14,18.89,1.57,70.43,2.09,19.03,69.53,1.22,134.17,0,0,99.5,0.04,330.25
2020-12-26,156.26,294.06,79.38,14.56,15.57,1.15,68.56,1.85,19.62,69.33,1.27,71.08,0,0,101,0.05,327.89
2020-12-27,143.91,272.87,69.11,12.31,11.92,1.13,75.71,1.85,19.02,72.78,1.3,132.89,0,0,101.71,0.05,318.39
2020-12-28,136.06,263.51,63.74,21.04,9.27,1.21,54.51,1.85,19.48,71.29,1.11,139.14,0,0,98.38,0.04,312.35
2020-12-29,119.7,247.42,18.94,50.59,7.5,1.23,63,1.85,21.29,68.58,1.4,114.99,0,0,111.23,0.06,299.00
2020-12-30,90.78,182.3,12.15,49.57,9.3,0.64,68.44,1.85,24.65,68.47,1.79,99,0,0,103.93,0.07,202.60
2020-12-31,102.26,178.6,2.1,63.09,19.13,0.74,88.82,1.85,24.2,65.37,2.14,106.89,0,0,100.76,0.07,240.87
2021-01-01,116.55,215.61,4.1,68.53,3.63,1.01,72.68,1.85,23.22,67.99,1.8,115.26,0,0,93.14,0.07,288.50
2021-01-02,115.47,210.34,3.76,39.55,3.94,0.96,76.36,1.33,22.97,68.9,1.65,117.94,0,0,89.93,0.06,284.90
2021-01-03,110.2,199.56,5.04,50.1,5.57,0.98,62.04,1.49,22.73,68.67,1.6,103.11,0,0,102.12,0.06,267.33
2021-01-04,80.61,145.88,2.5,32.56,10.88,0.76,55.64,1.26,23.13,67.9,1.89,100.92,0,0,110.78,0.07,168.70
2021-01-05,80.59,162.99,3.7,39.72,15.03,0.78,35.76,2.83,23.07,74.29,1.79,133.15,0.53,43.8,83.8,0.07,168.63
2021-01-06,71.92,126.66,2.99,37.69,16.81,0.84,34.79,1.33,24.25,68.71,1.8,93.54,0,0,72.51,0.04,139.73
2021-01-07,64.73,131.88,7.07,25.12,15.16,0.76,30.54,1.21,24.7,74.04,1.24,90.73,0,0,108.85,0.06,121.25
2021-01-08,37.57,80.08,8.15,34.15,15.72,0.54,23.13,1.67,24.59,70.76,1.58,214.45,0,0,133.11,0.07,80.08
2021-01-09,48.61,93.15,6.17,37.75,15.29,0.7,25.43,1.44,24.26,73.22,1.64,199.89,0,0,114.03,0.04,93.15
2021-01-10,68.93,175.94,51.47,74.88,17.31,1.4,23.2,5.22,24.67,66.12,1.06,67.19,0,0,112.79,0.03,150.63
2021-01-11,101.84,259.36,57.29,94.44,16.71,1.75,30.29,5.36,24.54,63.79,0.97,26,0,0,103.08,0.03,239.47
2021-01-12,101.04,263.3,60.06,76.64,13.96,1.45,28.14,5.37,24.02,67.74,1.03,52.55,0,0,107.62,0.03,236.80
2021-01-13,129.03,261.14,49.48,80.6,18.08,2.11,25.01,5.27,23.43,77.3,1.09,217.34,0,0,99.34,0.02,306.95
2021-01-14,77.43,134.47,10.4,34.01,14.49,0.86,28.43,1.57,23.77,79.12,1.37,235.67,0,0,109.73,0.04,158.10
2021-01-15,82.11,166.72,16.79,48.42,18.41,0.98,30.01,2.21,23.96,76.62,1.45,217.34,0,0,105.03,-0.02,173.70
2021-01-16,69.75,149.6,8.7,44.23,20.77,0.7,27.92,1.63,23.67,76.92,1.68,217.34,0,0,104.62,-0.03,133.07
2021-01-17,73.08,113.64,9.59,43.45,18.03,0.72,31.06,1.61,23.72,76.56,1.55,266.5,0,0,115.02,0.05,143.60
2021-01-18,83.93,134.86,2.95,24.89,17.4,0.71,38.2,0.62,22.89,72.95,2.22,316.7,0,0,111.55,0.08,179.77
2021-01-19,83.11,147.42,6.17,41.76,2.18,0.84,53.96,1.44,28.27,68.54,1.5,217.34,0,0,162.4,0.01,177.03
2021-01-20,100.52,226.9,26.52,72.3,10.05,1.14,24.46,4.21,28.27,77.11,1.5,217.34,0,0,100.98,-0.02,235.07
2021-01-21,91.91,177.29,9.58,58.38,16.81,1.07,27.05,2,25.78,76.21,1.54,312,0,0,101.34,-0.01,206.37
2021-01-22,93.37,156.72,2.5,27.69,15.29,0.82,32.62,0.9,24.4,77.71,1.87,38.29,0,0,90.43,0.08,211.23
2021-01-23,80.48,155.79,15.9,48.05,14.67,0.92,28.35,3.15,25.25,76.8,1.59,107,0,0,116.65,0.06,168.27
2021-01-24,90.02,176.73,8.86,46.73,16.04,0.99,24.37,2.09,25.31,74.7,1.91,217.34,0,0,126.86,-0.05,200.07
